pair_key,family,claim,source_task,target_task,seed,sample_size,repeat,method,target_nominal_trajectories,target_interventions_for_fit,target_interventions_for_validation,source_sample_size,fit_success,fit_error,fit_seconds,m_transfer_correct,e_alpha,e_task,alpha_active_du,alpha_active_dv,alpha_active_dw,alpha_active_roll,alpha_active_pitch,alpha_active_yaw
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20260818,3,0,Frame-weighted target scratch,0,3,0,0,True,,0.004971981048583984,False,0.14657567453408052,7.582306050781521e-06,0.4770441960151982,0.4770441960151982,0.4770441960151982,0.4770441960151982,0.4770441960151982,0.4770441960151982
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20260818,3,0,Phase scalar GP target scratch,0,3,0,0,True,,0.1264838739298284,False,0.1465791729628652,7.582442880140478e-06,0.4806717623989595,0.4806717623989595,0.4806717623989595,0.4806717623989595,0.4806717623989595,0.4806717623989595
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20260818,3,0,Pdiag finite target scratch,0,3,0,0,True,,1.0413159970194101,True,0.01212376424815114,7.265621777227982e-07,0.9392889871188252,1.007180047560732,0.6771505791421509,0.007596506832146647,0.09970727310371327,0.03141924016904141
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20260818,5,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,5,30,True,,0.0,True,0.0003450676808270327,2.5279533217659684e-07,1.0101000387286017,1.009535938285196,0.9694137881369483,0.02230516648776617,0.022453299252906473,0.027072330528489796
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20260818,5,0,Frame-weighted target scratch,0,5,0,0,True,,0.005323226097971201,False,0.1469118368619847,8.209113002956773e-06,0.46681058619925964,0.46681058619925964,0.46681058619925964,0.46681058619925964,0.46681058619925964,0.46681058619925964
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20260818,5,0,Phase scalar GP target scratch,0,5,0,0,True,,0.13839335599914193,False,0.14691536812393494,8.209409957135183e-06,0.47036033400909205,0.47036033400909205,0.47036033400909205,0.47036033400909205,0.47036033400909205,0.47036033400909205
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20260818,5,0,Pdiag finite target scratch,0,5,0,0,True,,1.086726755835116,True,0.0009641925590705432,2.6950370708461856e-07,1.0369344786364747,1.0193053603574886,0.9578360159127183,0.09818510350572324,0.02257113922737984,0.03380378283977294
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20260818,8,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,8,30,True,,0.0,True,0.0003450676808270327,2.698705566065797e-07,1.0101000387286017,1.009535938285196,0.9694137881369483,0.02230516648776617,0.022453299252906473,0.027072330528489796
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20260818,8,0,Frame-weighted target scratch,0,8,0,0,True,,0.0031497678719460964,False,0.14934796722161292,6.332113135727822e-06,0.5725628576309117,0.5725628576309117,0.5725628576309117,0.5725628576309117,0.5725628576309117,0.5725628576309117
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20260818,8,0,Phase scalar GP target scratch,0,8,0,0,True,,0.12992350501008332,False,0.14935093108392938,6.332295579717006e-06,0.5769167729232101,0.5769167729232101,0.5769167729232101,0.5769167729232101,0.5769167729232101,0.5769167729232101
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20260818,8,0,Pdiag finite target scratch,0,8,0,0,True,,2.7219640018884093,True,0.0009360543305287814,3.015365805106449e-07,1.0435846662416544,0.9537068524440808,0.9653385097280105,0.06536869811163196,0.027512944705812205,0.025774623343906358
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20270818,3,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,3,30,True,,0.0,True,0.0003450676808270327,2.7168035265505723e-07,1.0101000387286017,1.009535938285196,0.9694137881369483,0.02230516648776617,0.022453299252906473,0.027072330528489796
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20270818,3,0,Frame-weighted target scratch,0,3,0,0,True,,0.004832101985812187,False,0.2279501506424889,1.1825557543324474e-05,0.8736470619637803,0.8736470619637803,0.8736470619637803,0.8736470619637803,0.8736470619637803,0.8736470619637803
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20270818,3,0,Phase scalar GP target scratch,0,3,0,0,True,,0.12426951504312456,False,0.2279487328753253,1.1825464590361746e-05,0.8802904990160848,0.8802904990160848,0.8802904990160848,0.8802904990160848,0.8802904990160848,0.8802904990160848
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20270818,3,0,Pdiag finite target scratch,0,3,0,0,True,,0.8954764059744775,True,0.0030500281943061694,4.284420678478421e-07,1.1308171370693707,0.8862413844223281,0.9831875381289406,0.024235397507535828,0.010288933850455496,0.010785953388862431
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20270818,5,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,5,30,True,,0.0,True,0.0003450676808270327,2.7180431033489317e-07,1.0101000387286017,1.009535938285196,0.9694137881369483,0.02230516648776617,0.022453299252906473,0.027072330528489796
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20270818,5,0,Frame-weighted target scratch,0,5,0,0,True,,0.004814895801246166,False,0.16207544593104087,8.22367312075301e-06,0.6643750583601981,0.6643750583601981,0.6643750583601981,0.6643750583601981,0.6643750583601981,0.6643750583601981
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20270818,5,0,Phase scalar GP target scratch,0,5,0,0,True,,0.13929593400098383,False,0.16207750756344186,8.223771247641893e-06,0.6694271372460382,0.6694271372460382,0.6694271372460382,0.6694271372460382,0.6694271372460382,0.6694271372460382
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20270818,5,0,Pdiag finite target scratch,0,5,0,0,True,,1.6665978259406984,True,0.0008993814633555121,2.983409778568521e-07,1.0569507902644464,1.0256441617916285,0.94039438876177,0.024600485618256947,0.02904561259922005,0.031585123031152504
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20270818,8,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,8,30,True,,0.0,True,0.0003450676808270327,2.6473389160372755e-07,1.0101000387286017,1.009535938285196,0.9694137881369483,0.02230516648776617,0.022453299252906473,0.027072330528489796
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20270818,8,0,Frame-weighted target scratch,0,8,0,0,True,,0.004870292963460088,False,0.1462987756036394,6.911365627127491e-06,0.5073275926020848,0.5073275926020848,0.5073275926020848,0.5073275926020848,0.5073275926020848,0.5073275926020848
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20270818,8,0,Phase scalar GP target scratch,0,8,0,0,True,,0.15057209390215576,False,0.14630214916624537,6.911585172431155e-06,0.5111854421503659,0.5111854421503659,0.5111854421503659,0.5111854421503659,0.5111854421503659,0.5111854421503659
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20270818,8,0,Pdiag finite target scratch,0,8,0,0,True,,1.3283843281678855,True,0.002436556603099687,4.2897006834912193e-07,1.0920374691594699,0.8800732334621795,1.0304075086821511,0.013651742248761527,0.023734975245802235,0.010039845678594202
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20280818,3,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,3,30,True,,0.0,True,0.0003450676808270327,2.5597873067511347e-07,1.0101000387286017,1.009535938285196,0.9694137881369483,0.02230516648776617,0.022453299252906473,0.027072330528489796
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20280818,3,0,Frame-weighted target scratch,0,3,0,0,True,,0.004870702046900988,False,0.15182803651916377,7.802566432849754e-06,0.4025100015015108,0.4025100015015108,0.4025100015015108,0.4025100015015108,0.4025100015015108,0.4025100015015108
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20280818,3,0,Phase scalar GP target scratch,0,3,0,0,True,,0.17541249911300838,False,0.15183166584561622,7.802798417500123e-06,0.40557079075913216,0.40557079075913216,0.40557079075913216,0.40557079075913216,0.40557079075913216,0.40557079075913216
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20280818,3,0,Pdiag finite target scratch,0,3,0,0,True,,1.1021613469347358,True,0.00345078529595687,4.0295533030187333e-07,0.831626022092234,1.0330208169462878,0.9693754987945535,0.001384402381197532,7.023946628340599e-05,0.03296368340548281
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20280818,5,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,5,30,True,,0.0,True,0.0003450676808270327,2.6121768506211306e-07,1.0101000387286017,1.009535938285196,0.9694137881369483,0.02230516648776617,0.022453299252906473,0.027072330528489796
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20280818,5,0,Frame-weighted target scratch,0,5,0,0,True,,0.005415485939010978,False,0.147605264957128,6.168189618970794e-06,0.5478199086740624,0.5478199086740624,0.5478199086740624,0.5478199086740624,0.5478199086740624,0.5478199086740624
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20280818,5,0,Phase scalar GP target scratch,0,5,0,0,True,,0.17412599199451506,False,0.1476084068394257,6.168362013039427e-06,0.5519856722160345,0.5519856722160345,0.5519856722160345,0.5519856722160345,0.5519856722160345,0.5519856722160345
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20280818,5,0,Pdiag finite target scratch,0,5,0,0,True,,0.9651497029699385,True,0.0009784077333664324,2.996831210371109e-07,0.9305057376986569,1.034173931138581,1.01464623750731,0.012469755352780566,0.04802299493610424,0.02255183746165506
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20280818,8,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,8,30,True,,0.0,True,0.0003450676808270327,2.6178287147351634e-07,1.0101000387286017,1.009535938285196,0.9694137881369483,0.02230516648776617,0.022453299252906473,0.027072330528489796
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20280818,8,0,Frame-weighted target scratch,0,8,0,0,True,,0.004900722065940499,False,0.14643865264348585,6.434921280667342e-06,0.5171105605934335,0.5171105605934335,0.5171105605934335,0.5171105605934335,0.5171105605934335,0.5171105605934335
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20280818,8,0,Phase scalar GP target scratch,0,8,0,0,True,,0.13223683508113027,False,0.14644197701648082,6.435124950930411e-06,0.5210428023509536,0.5210428023509536,0.5210428023509536,0.5210428023509536,0.5210428023509536,0.5210428023509536
bowl_stove_to_bowl_plate,support_to_stacking,upright xyz placement transfers across support surfaces,bowl_on_stove,bowl_on_plate,20280818,8,0,Pdiag finite target scratch,0,8,0,0,True,,1.6671376258600503,True,0.0010830978927176542,3.089492343005601e-07,0.9224626720899745,1.048346277841158,0.9984717584650221,0.021752703936977903,0.022424145413156297,0.02421391031076825
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20260818,3,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,3,30,True,,0.0,True,0.0003450676808270327,2.7434266211423793e-07,1.0101000387286017,1.009535938285196,0.9694137881369483,0.02230516648776617,0.022453299252906473,0.027072330528489796
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20260818,3,0,Frame-weighted target scratch,0,3,0,0,True,,0.00487133301794529,False,0.14651916880896154,1.0097439950576463e-05,0.47925417106297236,0.47925417106297236,0.47925417106297236,0.47925417106297236,0.47925417106297236,0.47925417106297236
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20260818,3,0,Phase scalar GP target scratch,0,3,0,0,True,,0.12613981985487044,False,0.1465226595271781,1.0097830756649379e-05,0.48289854309064884,0.48289854309064884,0.48289854309064884,0.48289854309064884,0.48289854309064884,0.48289854309064884
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20260818,3,0,Pdiag finite target scratch,0,3,0,0,True,,0.6153043350204825,True,0.003746251055525748,4.3968768519774917e-07,1.0194240546784537,1.2036399525460917,0.959423150087404,1.1697028711049123e-13,0.03178571022516043,0.027689713661724527
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20260818,5,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,5,30,True,,0.0,True,0.0003450676808270327,2.651432374584386e-07,1.0101000387286017,1.009535938285196,0.9694137881369483,0.02230516648776617,0.022453299252906473,0.027072330528489796
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20260818,5,0,Frame-weighted target scratch,0,5,0,0,True,,0.00486373994499445,False,0.15504118716133766,9.362079555988287e-06,0.6224590260904045,0.6224590260904045,0.6224590260904045,0.6224590260904045,0.6224590260904045,0.6224590260904045
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20260818,5,0,Phase scalar GP target scratch,0,5,0,0,True,,0.1379231361206621,False,0.1550437079292892,9.362362894448577e-06,0.6271923646819528,0.6271923646819528,0.6271923646819528,0.6271923646819528,0.6271923646819528,0.6271923646819528
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20260818,5,0,Pdiag finite target scratch,0,5,0,0,True,,1.86378638795577,True,0.0006004379775201453,2.8859120326834924e-07,1.0541706486695792,0.9724180095856638,0.9779464607660763,0.027456400880225506,0.0282856130112253,0.031095730110107408
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20260818,8,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,8,30,True,,0.0,True,0.0003450676808270327,2.7016163495283433e-07,1.0101000387286017,1.009535938285196,0.9694137881369483,0.02230516648776617,0.022453299252906473,0.027072330528489796
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20260818,8,0,Frame-weighted target scratch,0,8,0,0,True,,0.0049200530629605055,False,0.15103782168520283,6.76386196346256e-06,0.5902976497533012,0.5902976497533012,0.5902976497533012,0.5902976497533012,0.5902976497533012,0.5902976497533012
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20260818,8,0,Phase scalar GP target scratch,0,8,0,0,True,,0.13222729903645813,False,0.15104064093733477,6.764019744431485e-06,0.5947864249681402,0.5947864249681402,0.5947864249681402,0.5947864249681402,0.5947864249681402,0.5947864249681402
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20260818,8,0,Pdiag finite target scratch,0,8,0,0,True,,2.1697751469910145,True,0.00038148778582404577,2.89409718464265e-07,1.000077572013755,0.9813328525105284,1.024431464985587,0.04182009559916952,0.015248175115116096,0.01977065408753284
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20270818,3,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,3,30,True,,0.0,True,0.0003450676808270327,2.527855606535599e-07,1.0101000387286017,1.009535938285196,0.9694137881369483,0.02230516648776617,0.022453299252906473,0.027072330528489796
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20270818,3,0,Frame-weighted target scratch,0,3,0,0,True,,0.004931841045618057,False,0.15258988179230162,8.378723383502989e-06,0.39604594840115565,0.39604594840115565,0.39604594840115565,0.39604594840115565,0.39604594840115565,0.39604594840115565
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20270818,3,0,Phase scalar GP target scratch,0,3,0,0,True,,0.12419192702509463,False,0.15259351064720475,8.378977318540268e-06,0.3990575833415746,0.3990575833415746,0.3990575833415746,0.3990575833415746,0.3990575833415746,0.3990575833415746
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20270818,3,0,Pdiag finite target scratch,0,3,0,0,True,,0.8632789091207087,True,0.0043052893463911505,4.023571014415581e-07,0.914025240133549,1.0492897062483504,0.8321262433985164,0.014359414659217654,2.7842281885832187e-08,0.0463672260376121
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20270818,5,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,5,30,True,,0.0,True,0.0003450676808270327,2.6396572638196396e-07,1.0101000387286017,1.009535938285196,0.9694137881369483,0.02230516648776617,0.022453299252906473,0.027072330528489796
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20270818,5,0,Frame-weighted target scratch,0,5,0,0,True,,0.004824183881282806,False,0.1492799429436303,6.8593765794398386e-06,0.5717572386061297,0.5717572386061297,0.5717572386061297,0.5717572386061297,0.5717572386061297,0.5717572386061297
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20270818,5,0,Phase scalar GP target scratch,0,5,0,0,True,,0.13862082501873374,False,0.1492829130376888,6.859622724245378e-06,0.5761050277640853,0.5761050277640853,0.5761050277640853,0.5761050277640853,0.5761050277640853,0.5761050277640853
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20270818,5,0,Pdiag finite target scratch,0,5,0,0,True,,1.3137837022077292,True,0.0007091726294412166,2.984452568710419e-07,1.0400849722548835,0.954645726417471,1.0034798004510666,0.028818354543058037,0.05332588812332888,0.03211107067632905
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20270818,8,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,8,30,True,,0.0,True,0.0003450676808270327,2.7691617161510453e-07,1.0101000387286017,1.009535938285196,0.9694137881369483,0.02230516648776617,0.022453299252906473,0.027072330528489796
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20270818,8,0,Frame-weighted target scratch,0,8,0,0,True,,0.004910018993541598,False,0.1483157696572791,7.081130224697099e-06,0.5591704103058691,0.5591704103058691,0.5591704103058691,0.5591704103058691,0.5591704103058691,0.5591704103058691
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20270818,8,0,Phase scalar GP target scratch,0,8,0,0,True,,0.1324696650262922,False,0.14831883330811052,7.081303104514964e-06,0.5634224859789945,0.5634224859789945,0.5634224859789945,0.5634224859789945,0.5634224859789945,0.5634224859789945
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20270818,8,0,Pdiag finite target scratch,0,8,0,0,True,,1.5336593391839415,True,0.0002846109998745195,2.765903956043657e-07,1.0046794779682666,1.0145021990943304,0.9763359131847805,0.02868921242246914,0.01653454105432484,0.023852385997643832
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20280818,3,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,3,30,True,,0.0,True,0.0003450676808270327,2.661344573491991e-07,1.0101000387286017,1.009535938285196,0.9694137881369483,0.02230516648776617,0.022453299252906473,0.027072330528489796
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20280818,3,0,Frame-weighted target scratch,0,3,0,0,True,,0.004858047002926469,False,0.14747156219087348,7.356024577285225e-06,0.45463240081058864,0.45463240081058864,0.45463240081058864,0.45463240081058864,0.45463240081058864,0.45463240081058864
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20280818,3,0,Phase scalar GP target scratch,0,3,0,0,True,,0.1240200127940625,False,0.14747512635959603,7.356266307688994e-06,0.4580895421570839,0.4580895421570839,0.4580895421570839,0.4580895421570839,0.4580895421570839,0.4580895421570839
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20280818,3,0,Pdiag finite target scratch,0,3,0,0,True,,0.8268616509158164,True,0.0054396661279746406,4.989917552100157e-07,0.9381612177573717,1.2307451191633134,0.9524565777920316,0.0465317565196202,0.0345536652687148,0.028415488879283864
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20280818,5,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,5,30,True,,0.0,True,0.0003450676808270327,2.568696692213959e-07,1.0101000387286017,1.009535938285196,0.9694137881369483,0.02230516648776617,0.022453299252906473,0.027072330528489796
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20280818,5,0,Frame-weighted target scratch,0,5,0,0,True,,0.004792795982211828,False,0.15037854113666038,6.878915033474085e-06,0.41617384644438293,0.41617384644438293,0.41617384644438293,0.41617384644438293,0.41617384644438293,0.41617384644438293
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20280818,5,0,Phase scalar GP target scratch,0,5,0,0,True,,0.13819238799624145,False,0.15038216525003262,6.879112732013989e-06,0.41933853945325644,0.41933853945325644,0.41933853945325644,0.41933853945325644,0.41933853945325644,0.41933853945325644
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20280818,5,0,Pdiag finite target scratch,0,5,0,0,True,,1.57851911499165,True,0.0023374764571244206,3.7216936173883607e-07,0.8633401249570407,1.0187898233751647,1.0326897624837323,0.025308180764406232,0.0122939184582231,0.028717287967743237
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20280818,8,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,8,30,True,,0.0,True,0.0003450676808270327,2.627894809920453e-07,1.0101000387286017,1.009535938285196,0.9694137881369483,0.02230516648776617,0.022453299252906473,0.027072330528489796
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20280818,8,0,Frame-weighted target scratch,0,8,0,0,True,,0.004919941071420908,False,0.1480661613924026,6.6917330066376704e-06,0.5554482398792687,0.5554482398792687,0.5554482398792687,0.5554482398792687,0.5554482398792687,0.5554482398792687
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20280818,8,0,Phase scalar GP target scratch,0,8,0,0,True,,0.1344724101945758,False,0.14806925133887242,6.691919980608012e-06,0.5596720112145354,0.5596720112145354,0.5596720112145354,0.5596720112145354,0.5596720112145354,0.5596720112145354
bowl_stove_to_cream_cheese_bowl,support_to_container,upright xyz placement transfers across object and container geometry,bowl_on_stove,cream_cheese_in_bowl,20280818,8,0,Pdiag finite target scratch,0,8,0,0,True,,2.6087274700403214,True,0.0007171092499217498,2.872847380002842e-07,1.060946845095897,0.9945650016609261,0.958336900860768,0.02072299157909166,0.031120083173745094,0.027550243097540932
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20260818,3,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,3,30,True,,0.0,True,0.0003450676808270327,2.6540229105711176e-07,1.0101000387286017,1.009535938285196,0.9694137881369483,0.02230516648776617,0.022453299252906473,0.027072330528489796
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20260818,3,0,Frame-weighted target scratch,0,3,0,0,True,,0.004827135009691119,False,0.1700770274200176,8.00400939506665e-06,0.701731141360107,0.701731141360107,0.701731141360107,0.701731141360107,0.701731141360107,0.701731141360107
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20260818,3,0,Phase scalar GP target scratch,0,3,0,0,True,,0.11995827686041594,False,0.17007861299093802,8.004334211662089e-06,0.7070672855174492,0.7070672855174492,0.7070672855174492,0.7070672855174492,0.7070672855174492,0.7070672855174492
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20260818,3,0,Pdiag finite target scratch,0,3,0,0,True,,1.053486583987251,True,0.001923350169870596,3.657523631360153e-07,1.057651378924827,0.90054841476257,1.0492387702012638,0.035860121896877865,0.06601365936643298,0.02625126571002262
bowl_stove_to_wine_cabinet,cross_object_support,upright xyz placement transfers across object identity and scene support,bowl_on_stove,wine_bottle_on_cabinet,20260818,5,0,Ours transfer: source Pdiag N=30 + target nominal N=1,1,0,5,30,True,,0.0,True,0.0003450676808270327,2.658653996000436e-07,1.0101000387286017,1.009535938285196,0.9694137881369483,0.02230516648776617,0.022453299252906473,0.027072330528489796
